chain,iter,log_p,dataset
1,165,-10877.065,run5p3wgs_t
3,165,-10764.56,run5p3wgs_t
0,165,-10518.186,run5p3wgs_t
2,165,-9862.059,run5p3wgs_t
1,165,-11559.858,run5p9wgs
2,165,-11125.113,run5p9wgs
3,165,-10898.235,run5p9wgs
0,165,-10566.978,run5p9wgs
3,165,-15439.786,run5p9wgs_t
1,165,-14622.648,run5p9wgs_t
0,165,-14482.662,run5p9wgs_t
2,165,-14340.339,run5p9wgs_t
1,166,196.377,run5p2wgs
0,166,1616.205,run5p2wgs
2,166,1669.262,run5p2wgs
3,166,1713.927,run5p2wgs
1,166,-1328.069,run5p2wgs_t
0,166,-123.679,run5p2wgs_t
3,166,-8844.409,run5p3wgs
1,166,-8327.108,run5p3wgs
2,166,-8283.468,run5p3wgs
0,166,-8270.62,run5p3wgs
1,166,-10936.88,run5p3wgs_t
3,166,-10754.156,run5p3wgs_t
0,166,-10521.876,run5p3wgs_t
2,166,-9868.792,run5p3wgs_t
1,166,-11579.167,run5p9wgs
2,166,-11129.509,run5p9wgs
3,166,-10932.279,run5p9wgs
0,166,-10518.161,run5p9wgs
3,166,-15489.464,run5p9wgs_t
1,166,-14622.012,run5p9wgs_t
0,166,-14526.278,run5p9wgs_t
2,166,-14391.099,run5p9wgs_t
1,167,250.96,run5p2wgs
0,167,1586.497,run5p2wgs
2,167,1671.938,run5p2wgs
3,167,1731.226,run5p2wgs
1,167,-1382.006,run5p2wgs_t
0,167,-150.303,run5p2wgs_t
3,167,-8877.804,run5p3wgs
0,167,-8271.505,run5p3wgs
2,167,-8271.037,run5p3wgs
1,167,-8270.424,run5p3wgs
1,167,-10973.411,run5p3wgs_t
3,167,-10761.664,run5p3wgs_t
0,167,-10432.301,run5p3wgs_t
2,167,-9887.404,run5p3wgs_t
1,167,-11554.109,run5p9wgs
2,167,-11170.599,run5p9wgs
3,167,-10915.096,run5p9wgs
0,167,-10540.139,run5p9wgs
3,167,-15607.42,run5p9wgs_t
1,167,-14634.973,run5p9wgs_t
0,167,-14534.045,run5p9wgs_t
2,167,-14401.414,run5p9wgs_t
1,168,187.447,run5p2wgs
0,168,1640.948,run5p2wgs
2,168,1672.486,run5p2wgs
3,168,1722.268,run5p2wgs
1,168,-1412.234,run5p2wgs_t
0,168,-148.964,run5p2wgs_t
3,168,-8840.728,run5p3wgs
1,168,-8364.996,run5p3wgs
2,168,-8291.284,run5p3wgs
0,168,-8283.901,run5p3wgs
1,168,-10929.448,run5p3wgs_t
3,168,-10752.562,run5p3wgs_t
0,168,-10401.836,run5p3wgs_t
2,168,-9897.536,run5p3wgs_t
1,168,-11486.928,run5p9wgs
2,168,-11122.014,run5p9wgs
3,168,-10926.677,run5p9wgs
0,168,-10535.129,run5p9wgs
3,168,-15558.948,run5p9wgs_t
1,168,-14652.62,run5p9wgs_t
0,168,-14494.292,run5p9wgs_t
2,168,-14362.332,run5p9wgs_t
1,169,261.685,run5p2wgs
0,169,1647.901,run5p2wgs
2,169,1657.759,run5p2wgs
3,169,1663.383,run5p2wgs
1,169,-1454.494,run5p2wgs_t
0,169,-17.013,run5p2wgs_t
3,169,-8897.431,run5p3wgs
2,169,-8292.568,run5p3wgs
1,169,-8281.573,run5p3wgs
0,169,-8272.352,run5p3wgs
1,169,-10999.712,run5p3wgs_t
3,169,-10793.865,run5p3wgs_t
0,169,-10428.681,run5p3wgs_t
2,169,-9913.976,run5p3wgs_t
1,169,-11483.192,run5p9wgs
2,169,-11111.034,run5p9wgs
3,169,-10896.235,run5p9wgs
0,169,-10519.453,run5p9wgs
3,169,-15488.577,run5p9wgs_t
1,169,-14766.585,run5p9wgs_t
0,169,-14519.173,run5p9wgs_t
2,169,-14392.612,run5p9wgs_t
1,170,267.821,run5p2wgs
0,170,1626.554,run5p2wgs
2,170,1683.295,run5p2wgs
3,170,1721.545,run5p2wgs
1,170,-1288.589,run5p2wgs_t
0,170,38.995,run5p2wgs_t
3,170,-8768.073,run5p3wgs
1,170,-8343.621,run5p3wgs
0,170,-8279.734,run5p3wgs
2,170,-8277.171,run5p3wgs
1,170,-10991.995,run5p3wgs_t
3,170,-10847.585,run5p3wgs_t
0,170,-10365.85,run5p3wgs_t
2,170,-9909.627,run5p3wgs_t
1,170,-11460.729,run5p9wgs
2,170,-11109.241,run5p9wgs
3,170,-10957.54,run5p9wgs
0,170,-10488.296,run5p9wgs
3,170,-15453.647,run5p9wgs_t
1,170,-14766.023,run5p9wgs_t
0,170,-14515.805,run5p9wgs_t
2,170,-14344.341,run5p9wgs_t
1,171,260.801,run5p2wgs
0,171,1621.623,run5p2wgs
2,171,1675.74,run5p2wgs
3,171,1736.157,run5p2wgs
1,171,-1422.185,run5p2wgs_t
0,171,-141.714,run5p2wgs_t
3,171,-8763.796,run5p3wgs
1,171,-8298.106,run5p3wgs
0,171,-8295.684,run5p3wgs
2,171,-8293.159,run5p3wgs
1,171,-11002.179,run5p3wgs_t
3,171,-10791.467,run5p3wgs_t
0,171,-10395.929,run5p3wgs_t
2,171,-9964.878,run5p3wgs_t
1,171,-11411.951,run5p9wgs
2,171,-11103.871,run5p9wgs
3,171,-11034.046,run5p9wgs
0,171,-10454.082,run5p9wgs
3,171,-15508.133,run5p9wgs_t
1,171,-14768.84,run5p9wgs_t
0,171,-14467.433,run5p9wgs_t
2,171,-14335.678,run5p9wgs_t
1,172,268.748,run5p2wgs
0,172,1624.397,run5p2wgs
2,172,1693.515,run5p2wgs
3,172,1728.931,run5p2wgs
1,172,-1306.099,run5p2wgs_t
0,172,-102.924,run5p2wgs_t
3,172,-8824.766,run5p3wgs
2,172,-8298.95,run5p3wgs
0,172,-8292.16,run5p3wgs
1,172,-8281.255,run5p3wgs
1,172,-11019.457,run5p3wgs_t
3,172,-10818.531,run5p3wgs_t
0,172,-10399.549,run5p3wgs_t
2,172,-9984.438,run5p3wgs_t
1,172,-11500.166,run5p9wgs
2,172,-11118.783,run5p9wgs
3,172,-10962.446,run5p9wgs
0,172,-10512.749,run5p9wgs
3,172,-15516.382,run5p9wgs_t
1,172,-14754.448,run5p9wgs_t
0,172,-14425.597,run5p9wgs_t
2,172,-14359.616,run5p9wgs_t
1,173,245.146,run5p2wgs
0,173,1606.27,run5p2wgs
2,173,1672.097,run5p2wgs
3,173,1706.018,run5p2wgs
1,173,-1354.662,run5p2wgs_t
0,173,-161.134,run5p2wgs_t
3,173,-8771.296,run5p3wgs
2,173,-8295.547,run5p3wgs
0,173,-8272.111,run5p3wgs
1,173,-8269.136,run5p3wgs
1,173,-10939.51,run5p3wgs_t
3,173,-10746.72,run5p3wgs_t
0,173,-10449.998,run5p3wgs_t
2,173,-9920.043,run5p3wgs_t
1,173,-11546.301,run5p9wgs
2,173,-11092.161,run5p9wgs
3,173,-10994.515,run5p9wgs
0,173,-10476.06,run5p9wgs
3,173,-15524.101,run5p9wgs_t
1,173,-14729.155,run5p9wgs_t
0,173,-14488.121,run5p9wgs_t
2,173,-14346.8,run5p9wgs_t
1,174,277.798,run5p2wgs
0,174,1620.857,run5p2wgs
2,174,1650.425,run5p2wgs
3,174,1659.551,run5p2wgs
1,174,-1311.09,run5p2wgs_t
0,174,-218.887,run5p2wgs_t
3,174,-8810.901,run5p3wgs
2,174,-8308.856,run5p3wgs
0,174,-8303.842,run5p3wgs
1,174,-8291.412,run5p3wgs
1,174,-10881.902,run5p3wgs_t
3,174,-10759.49,run5p3wgs_t
0,174,-10454.284,run5p3wgs_t
2,174,-9900.798,run5p3wgs_t
1,174,-11482.139,run5p9wgs
2,174,-11081.571,run5p9wgs
3,174,-10926.854,run5p9wgs
0,174,-10456.074,run5p9wgs
3,174,-15562.931,run5p9wgs_t
1,174,-14733.903,run5p9wgs_t
0,174,-14499.287,run5p9wgs_t
2,174,-14349.817,run5p9wgs_t
1,175,312.729,run5p2wgs
0,175,1659.971,run5p2wgs
3,175,1663.366,run5p2wgs
2,175,1675.853,run5p2wgs
1,175,-1473.931,run5p2wgs_t
0,175,-308.003,run5p2wgs_t
3,175,-8880.053,run5p3wgs
2,175,-8312.553,run5p3wgs
0,175,-8269.373,run5p3wgs
1,175,-8220.834,run5p3wgs
1,175,-10925.5,run5p3wgs_t
3,175,-10773.316,run5p3wgs_t
0,175,-10512.855,run5p3wgs_t
2,175,-9891.779,run5p3wgs_t
1,175,-11490.03,run5p9wgs
2,175,-11096.022,run5p9wgs
3,175,-10960.926,run5p9wgs
0,175,-10480.147,run5p9wgs
3,175,-15660.222,run5p9wgs_t
1,175,-14730.966,run5p9wgs_t
0,175,-14561.396,run5p9wgs_t
2,175,-14345.197,run5p9wgs_t
1,176,270.698,run5p2wgs
0,176,1618.853,run5p2wgs
2,176,1651.072,run5p2wgs
3,176,1710.097,run5p2wgs
1,176,-1555.939,run5p2wgs_t
0,176,-235.229,run5p2wgs_t
3,176,-8919.341,run5p3wgs
2,176,-8303.72,run5p3wgs
0,176,-8291.771,run5p3wgs
1,176,-8234.107,run5p3wgs
1,176,-10943.653,run5p3wgs_t
3,176,-10747.782,run5p3wgs_t
0,176,-10529.76,run5p3wgs_t
2,176,-9850.531,run5p3wgs_t
1,176,-11469.555,run5p9wgs
2,176,-11046.354,run5p9wgs
3,176,-10918.005,run5p9wgs
0,176,-10494.318,run5p9wgs
3,176,-15610.667,run5p9wgs_t
1,176,-14692.507,run5p9wgs_t
0,176,-14542.2,run5p9wgs_t
2,176,-14273.427,run5p9wgs_t
1,177,303.876,run5p2wgs
0,177,1643.65,run5p2wgs
2,177,1654.44,run5p2wgs
3,177,1703.496,run5p2wgs
1,177,-1410.024,run5p2wgs_t
0,177,-171.902,run5p2wgs_t
3,177,-8857.664,run5p3wgs
2,177,-8301.089,run5p3wgs
0,177,-8279.398,run5p3wgs
1,177,-8199.95,run5p3wgs
1,177,-10960.602,run5p3wgs_t
3,177,-10877.558,run5p3wgs_t
0,177,-10535.21,run5p3wgs_t
2,177,-9885.851,run5p3wgs_t
1,177,-11448.625,run5p9wgs
2,177,-11089.079,run5p9wgs
3,177,-10970.285,run5p9wgs
0,177,-10456.748,run5p9wgs
3,177,-15587.967,run5p9wgs_t
1,177,-14676.187,run5p9wgs_t
0,177,-14596.089,run5p9wgs_t
2,177,-14362.166,run5p9wgs_t
1,178,227.562,run5p2wgs
0,178,1627.672,run5p2wgs
2,178,1675.683,run5p2wgs
3,178,1678.883,run5p2wgs
1,178,-1406.535,run5p2wgs_t
0,178,-282.088,run5p2wgs_t
3,178,-8930.152,run5p3wgs
2,178,-8296.764,run5p3wgs
0,178,-8274.533,run5p3wgs
1,178,-8243.247,run5p3wgs
1,178,-10946.167,run5p3wgs_t
3,178,-10851.092,run5p3wgs_t
0,178,-10503.977,run5p3wgs_t
2,178,-9884.458,run5p3wgs_t
1,178,-11449.407,run5p9wgs
2,178,-11070.955,run5p9wgs
3,178,-10965.308,run5p9wgs
0,178,-10437.979,run5p9wgs
3,178,-15576.835,run5p9wgs_t
1,178,-14720.324,run5p9wgs_t
0,178,-14559.405,run5p9wgs_t
2,178,-14358.345,run5p9wgs_t
1,179,278.115,run5p2wgs
0,179,1634.942,run5p2wgs
2,179,1637.925,run5p2wgs
3,179,1674.311,run5p2wgs
1,179,-1487.185,run5p2wgs_t
0,179,-303.054,run5p2wgs_t
3,179,-8867.687,run5p3wgs
2,179,-8288.234,run5p3wgs
0,179,-8287.702,run5p3wgs
1,179,-8276.255,run5p3wgs
1,179,-10942.187,run5p3wgs_t
3,179,-10913.262,run5p3wgs_t
0,179,-10531.06,run5p3wgs_t
2,179,-9870.902,run5p3wgs_t
1,179,-11476.007,run5p9wgs
2,179,-11132.766,run5p9wgs
3,179,-10931.656,run5p9wgs
0,179,-10457.363,run5p9wgs
3,179,-15542.374,run5p9wgs_t
1,179,-14741.352,run5p9wgs_t
0,179,-14477.333,run5p9wgs_t
2,179,-14423.231,run5p9wgs_t
1,180,248.964,run5p2wgs
0,180,1638.233,run5p2wgs
2,180,1655.434,run5p2wgs
3,180,1673.266,run5p2wgs
1,180,-1548.627,run5p2wgs_t
0,180,-209.025,run5p2wgs_t
3,180,-8819.288,run5p3wgs
1,180,-8306.773,run5p3wgs
2,180,-8280.58,run5p3wgs
0,180,-8276.952,run5p3wgs
1,180,-10916.437,run5p3wgs_t
3,180,-10913.726,run5p3wgs_t
0,180,-10456.283,run5p3wgs_t
2,180,-9851.985,run5p3wgs_t
1,180,-11460.974,run5p9wgs
2,180,-11126.045,run5p9wgs
3,180,-10930.141,run5p9wgs
0,180,-10393.115,run5p9wgs
3,180,-15567.985,run5p9wgs_t
1,180,-14722.322,run5p9wgs_t
0,180,-14508.434,run5p9wgs_t
2,180,-14440.748,run5p9wgs_t
1,181,245.311,run5p2wgs
0,181,1626.05,run5p2wgs
2,181,1660.5,run5p2wgs
3,181,1673.186,run5p2wgs
1,181,-1418.618,run5p2wgs_t
0,181,-178.447,run5p2wgs_t
3,181,-8842.289,run5p3wgs
2,181,-8290.209,run5p3wgs
0,181,-8289.375,run5p3wgs
1,181,-8281.404,run5p3wgs
1,181,-10945.073,run5p3wgs_t
3,181,-10921.431,run5p3wgs_t
0,181,-10409.82,run5p3wgs_t
2,181,-9903.701,run5p3wgs_t
1,181,-11465.89,run5p9wgs
2,181,-11076.378,run5p9wgs
3,181,-10895.723,run5p9wgs
0,181,-10442.397,run5p9wgs
3,181,-15554.324,run5p9wgs_t
1,181,-14767.844,run5p9wgs_t
2,181,-14468.098,run5p9wgs_t
0,181,-14429.766,run5p9wgs_t
1,182,186.974,run5p2wgs
0,182,1605.19,run5p2wgs
3,182,1653.652,run5p2wgs
2,182,1656.312,run5p2wgs
1,182,-1487.361,run5p2wgs_t
0,182,-201.275,run5p2wgs_t
3,182,-8904.478,run5p3wgs
2,182,-8288.943,run5p3wgs
1,182,-8288.861,run5p3wgs
0,182,-8280.63,run5p3wgs
1,182,-10926.347,run5p3wgs_t
3,182,-10922.39,run5p3wgs_t
0,182,-10419.114,run5p3wgs_t
2,182,-9893.253,run5p3wgs_t
1,182,-11459.13,run5p9wgs
2,182,-11080.288,run5p9wgs
3,182,-10897.883,run5p9wgs
0,182,-10460.493,run5p9wgs
3,182,-15569.588,run5p9wgs_t
1,182,-14812.954,run5p9wgs_t
2,182,-14470.934,run5p9wgs_t
0,182,-14453.009,run5p9wgs_t
1,183,164.041,run5p2wgs
0,183,1608.379,run5p2wgs
2,183,1636.966,run5p2wgs
3,183,1671.493,run5p2wgs
1,183,-1593.081,run5p2wgs_t
0,183,-46.022,run5p2wgs_t
3,183,-8869.674,run5p3wgs
1,183,-8274.624,run5p3wgs
2,183,-8269.441,run5p3wgs
0,183,-8265.716,run5p3wgs
3,183,-10974.041,run5p3wgs_t
1,183,-10893.343,run5p3wgs_t
0,183,-10483.107,run5p3wgs_t
2,183,-9925.312,run5p3wgs_t
1,183,-11539.922,run5p9wgs
2,183,-11061.412,run5p9wgs
3,183,-10912.664,run5p9wgs
0,183,-10498.595,run5p9wgs
3,183,-15570.646,run5p9wgs_t
1,183,-14815.083,run5p9wgs_t
2,183,-14471.461,run5p9wgs_t
0,183,-14438.708,run5p9wgs_t
1,184,185.25,run5p2wgs
0,184,1645.038,run5p2wgs
2,184,1662.986,run5p2wgs
3,184,1672.538,run5p2wgs
1,184,-1522.145,run5p2wgs_t
0,184,21.153,run5p2wgs_t
3,184,-8906.771,run5p3wgs
2,184,-8288.536,run5p3wgs
0,184,-8279.908,run5p3wgs
1,184,-8272.012,run5p3wgs
1,184,-10965.339,run5p3wgs_t
3,184,-10950.906,run5p3wgs_t
0,184,-10526.991,run5p3wgs_t
2,184,-9877.979,run5p3wgs_t
1,184,-11531.931,run5p9wgs
2,184,-11083.852,run5p9wgs
3,184,-10951.793,run5p9wgs
0,184,-10483.515,run5p9wgs
3,184,-15550.883,run5p9wgs_t
1,184,-14756.498,run5p9wgs_t
0,184,-14477.913,run5p9wgs_t
2,184,-14428.386,run5p9wgs_t
1,185,125.655,run5p2wgs
0,185,1634.43,run5p2wgs
3,185,1677.511,run5p2wgs
2,185,1682.577,run5p2wgs
1,185,-1562.168,run5p2wgs_t
0,185,-34.734,run5p2wgs_t
3,185,-8928.823,run5p3wgs
2,185,-8281.159,run5p3wgs
0,185,-8271.449,run5p3wgs
1,185,-8222.853,run5p3wgs
1,185,-10968.606,run5p3wgs_t
3,185,-10916.002,run5p3wgs_t
0,185,-10513.09,run5p3wgs_t
2,185,-9887.871,run5p3wgs_t
1,185,-11499.034,run5p9wgs
2,185,-11124.382,run5p9wgs
3,185,-10939.666,run5p9wgs
0,185,-10520.559,run5p9wgs
3,185,-15678.778,run5p9wgs_t
1,185,-14773.848,run5p9wgs_t
0,185,-14478.089,run5p9wgs_t
2,185,-14470.481,run5p9wgs_t
1,186,191.633,run5p2wgs
3,186,1590.806,run5p2wgs
0,186,1638.69,run5p2wgs
2,186,1666.315,run5p2wgs
1,186,-1583.362,run5p2wgs_t
0,186,21.845,run5p2wgs_t
3,186,-8885.873,run5p3wgs
2,186,-8284.552,run5p3wgs
1,186,-8272.981,run5p3wgs
0,186,-8268.259,run5p3wgs
1,186,-11019.313,run5p3wgs_t
3,186,-10901.622,run5p3wgs_t
0,186,-10546.793,run5p3wgs_t
2,186,-9924.851,run5p3wgs_t
1,186,-11500.122,run5p9wgs
2,186,-11088.719,run5p9wgs
3,186,-11004.242,run5p9wgs
0,186,-10531.737,run5p9wgs
3,186,-15578.721,run5p9wgs_t
1,186,-14788.142,run5p9wgs_t
0,186,-14532.018,run5p9wgs_t
2,186,-14475.263,run5p9wgs_t
1,187,165.89,run5p2wgs
0,187,1626.064,run5p2wgs
2,187,1665.671,run5p2wgs
3,187,1694.603,run5p2wgs
1,187,-1554.327,run5p2wgs_t
0,187,41.494,run5p2wgs_t
3,187,-8949.251,run5p3wgs
1,187,-8342.49,run5p3wgs
0,187,-8283.562,run5p3wgs
2,187,-8278.093,run5p3wgs
1,187,-10990.817,run5p3wgs_t
3,187,-10889.903,run5p3wgs_t
0,187,-10475.554,run5p3wgs_t
2,187,-9947.565,run5p3wgs_t
1,187,-11513.423,run5p9wgs
2,187,-11078.544,run5p9wgs
3,187,-11001.891,run5p9wgs
0,187,-10507.456,run5p9wgs
3,187,-15575.82,run5p9wgs_t
1,187,-14824.363,run5p9wgs_t
0,187,-14562.18,run5p9wgs_t
2,187,-14385.234,run5p9wgs_t
1,188,209.635,run5p2wgs
0,188,1614.107,run5p2wgs
2,188,1667.148,run5p2wgs
3,188,1688.514,run5p2wgs
1,188,-1599.027,run5p2wgs_t
0,188,70.487,run5p2wgs_t
3,188,-8848.467,run5p3wgs
2,188,-8295.29,run5p3wgs
0,188,-8276.856,run5p3wgs
1,188,-8232.154,run5p3wgs
1,188,-10971.667,run5p3wgs_t
3,188,-10913.942,run5p3wgs_t
0,188,-10584.191,run5p3wgs_t
2,188,-9866.201,run5p3wgs_t
1,188,-11512.531,run5p9wgs
2,188,-11052.76,run5p9wgs
3,188,-10968.083,run5p9wgs
0,188,-10526.083,run5p9wgs
3,188,-15549.684,run5p9wgs_t
1,188,-14787.203,run5p9wgs_t
0,188,-14596.132,run5p9wgs_t
2,188,-14474.209,run5p9wgs_t
1,189,175.128,run5p2wgs
0,189,1609.297,run5p2wgs
3,189,1660.062,run5p2wgs
2,189,1673.042,run5p2wgs
1,189,-1585.845,run5p2wgs_t
0,189,-57.017,run5p2wgs_t
3,189,-8832.435,run5p3wgs
0,189,-8289.605,run5p3wgs
2,189,-8276.495,run5p3wgs
1,189,-8275.232,run5p3wgs
3,189,-10972.898,run5p3wgs_t
1,189,-10915.457,run5p3wgs_t
0,189,-10544.594,run5p3wgs_t
2,189,-9905.046,run5p3wgs_t
1,189,-11523.863,run5p9wgs
2,189,-11070.061,run5p9wgs
3,189,-10941.22,run5p9wgs
0,189,-10537.61,run5p9wgs
3,189,-15610.982,run5p9wgs_t
1,189,-14847.086,run5p9wgs_t
0,189,-14601.761,run5p9wgs_t
2,189,-14429.596,run5p9wgs_t
1,190,189.766,run5p2wgs
0,190,1625.11,run5p2wgs
2,190,1631.12,run5p2wgs
3,190,1665.836,run5p2wgs
1,190,-1581.659,run5p2wgs_t
0,190,62.537,run5p2wgs_t
3,190,-8842.822,run5p3wgs
0,190,-8285.917,run5p3wgs
1,190,-8285.241,run5p3wgs
2,190,-8267.754,run5p3wgs
3,190,-10947.845,run5p3wgs_t
1,190,-10939.28,run5p3wgs_t
0,190,-10562.259,run5p3wgs_t
2,190,-9896.202,run5p3wgs_t
1,190,-11593.855,run5p9wgs
2,190,-11099.095,run5p9wgs
3,190,-11011.514,run5p9wgs
0,190,-10547.477,run5p9wgs
3,190,-15597.877,run5p9wgs_t
1,190,-14835.917,run5p9wgs_t
0,190,-14499.911,run5p9wgs_t
2,190,-14342.709,run5p9wgs_t
1,191,247.229,run5p2wgs
0,191,1615.823,run5p2wgs
3,191,1691.215,run5p2wgs
2,191,1703.29,run5p2wgs
1,191,-1682.963,run5p2wgs_t
0,191,28.168,run5p2wgs_t
3,191,-8875.987,run5p3wgs
2,191,-8293.476,run5p3wgs
0,191,-8286.017,run5p3wgs
1,191,-8240.449,run5p3wgs
3,191,-10973.735,run5p3wgs_t
1,191,-10911.168,run5p3wgs_t
0,191,-10537.914,run5p3wgs_t
2,191,-9927.024,run5p3wgs_t
1,191,-11508.997,run5p9wgs
2,191,-11113.109,run5p9wgs
3,191,-10973.104,run5p9wgs
0,191,-10495.783,run5p9wgs
3,191,-15588.102,run5p9wgs_t
1,191,-14815.933,run5p9wgs_t
0,191,-14475.988,run5p9wgs_t
2,191,-14389.993,run5p9wgs_t
1,192,178.489,run5p2wgs
0,192,1649.683,run5p2wgs
3,192,1659.501,run5p2wgs
2,192,1665.068,run5p2wgs
1,192,-1687.923,run5p2wgs_t
0,192,123.097,run5p2wgs_t
3,192,-8891.313,run5p3wgs
2,192,-8287.832,run5p3wgs
0,192,-8269.082,run5p3wgs
1,192,-8245.066,run5p3wgs
3,192,-10944.838,run5p3wgs_t
1,192,-10935.667,run5p3wgs_t
0,192,-10529.925,run5p3wgs_t
2,192,-9916.88,run5p3wgs_t
1,192,-11540.172,run5p9wgs
2,192,-11113.175,run5p9wgs
3,192,-10981.281,run5p9wgs
0,192,-10466.371,run5p9wgs
3,192,-15607.796,run5p9wgs_t
1,192,-14831.985,run5p9wgs_t
0,192,-14542.22,run5p9wgs_t
2,192,-14403.082,run5p9wgs_t
1,193,207.478,run5p2wgs
3,193,1635.912,run5p2wgs
0,193,1643.154,run5p2wgs
2,193,1649.957,run5p2wgs
1,193,-1605.357,run5p2wgs_t
0,193,88.667,run5p2wgs_t
3,193,-8902.227,run5p3wgs
2,193,-8288.335,run5p3wgs
0,193,-8281.678,run5p3wgs
1,193,-8224.644,run5p3wgs
1,193,-10970.54,run5p3wgs_t
3,193,-10942.577,run5p3wgs_t
0,193,-10472.416,run5p3wgs_t
2,193,-9957.928,run5p3wgs_t
1,193,-11500.89,run5p9wgs
2,193,-11108.734,run5p9wgs
3,193,-10950.342,run5p9wgs
0,193,-10486.635,run5p9wgs
3,193,-15631.123,run5p9wgs_t
1,193,-14744.972,run5p9wgs_t
0,193,-14597.703,run5p9wgs_t
2,193,-14513.54,run5p9wgs_t
1,194,212.982,run5p2wgs
0,194,1633.148,run5p2wgs
3,194,1676.271,run5p2wgs
2,194,1676.575,run5p2wgs
1,194,-1544.414,run5p2wgs_t
0,194,-20.6,run5p2wgs_t
3,194,-8867.901,run5p3wgs
2,194,-8284.332,run5p3wgs
0,194,-8272.542,run5p3wgs
1,194,-8244.672,run5p3wgs
3,194,-10958.9,run5p3wgs_t
1,194,-10845.908,run5p3wgs_t
0,194,-10559.327,run5p3wgs_t
2,194,-9903.416,run5p3wgs_t
1,194,-11564.745,run5p9wgs
2,194,-11128.901,run5p9wgs
3,194,-11015.987,run5p9wgs
0,194,-10475.186,run5p9wgs
3,194,-15621.831,run5p9wgs_t
1,194,-14745.385,run5p9wgs_t
0,194,-14497.468,run5p9wgs_t
2,194,-14456.992,run5p9wgs_t
1,195,208.819,run5p2wgs
0,195,1571.446,run5p2wgs
2,195,1645.722,run5p2wgs
3,195,1691.27,run5p2wgs
1,195,-1594.047,run5p2wgs_t
0,195,-134.569,run5p2wgs_t
3,195,-8764.77,run5p3wgs
1,195,-8301.675,run5p3wgs
2,195,-8286.082,run5p3wgs
0,195,-8271.582,run5p3wgs
3,195,-10941.789,run5p3wgs_t
1,195,-10873.089,run5p3wgs_t
0,195,-10541.602,run5p3wgs_t
2,195,-9814.518,run5p3wgs_t
1,195,-11592.1,run5p9wgs
2,195,-11126.117,run5p9wgs
3,195,-10995.333,run5p9wgs
0,195,-10473.727,run5p9wgs
3,195,-15604.728,run5p9wgs_t
1,195,-14750.163,run5p9wgs_t
0,195,-14473.082,run5p9wgs_t
2,195,-14425.216,run5p9wgs_t
1,196,266.304,run5p2wgs
0,196,1536.058,run5p2wgs
3,196,1663.823,run5p2wgs
2,196,1674.413,run5p2wgs
1,196,-1727.684,run5p2wgs_t
0,196,-117.561,run5p2wgs_t
3,196,-8797.826,run5p3wgs
1,196,-8369.63,run5p3wgs
2,196,-8308.125,run5p3wgs
0,196,-8276.381,run5p3wgs
3,196,-10946.726,run5p3wgs_t
1,196,-10920.714,run5p3wgs_t
0,196,-10494.872,run5p3wgs_t
2,196,-9820.43,run5p3wgs_t
1,196,-11605.687,run5p9wgs
2,196,-11165.207,run5p9wgs
3,196,-11027.064,run5p9wgs
0,196,-10446.06,run5p9wgs
3,196,-15646.116,run5p9wgs_t
1,196,-14740.076,run5p9wgs_t
0,196,-14473.568,run5p9wgs_t
2,196,-14412.378,run5p9wgs_t
1,197,207.248,run5p2wgs
0,197,1554.09,run5p2wgs
2,197,1617.524,run5p2wgs
3,197,1639.147,run5p2wgs
0,197,-87.906,run5p2wgs_t
3,197,-8844.398,run5p3wgs
1,197,-8329.685,run5p3wgs
2,197,-8290.461,run5p3wgs
0,197,-8282.572,run5p3wgs
3,197,-10905.91,run5p3wgs_t
1,197,-10866.062,run5p3wgs_t
0,197,-10460.315,run5p3wgs_t
2,197,-9817.155,run5p3wgs_t
1,197,-11653.42,run5p9wgs
2,197,-11174.607,run5p9wgs
3,197,-11007.92,run5p9wgs
0,197,-10421.792,run5p9wgs
3,197,-15634.608,run5p9wgs_t
1,197,-14671.285,run5p9wgs_t
0,197,-14521.637,run5p9wgs_t
2,197,-14484.803,run5p9wgs_t
1,198,225.172,run5p2wgs
0,198,1586.833,run5p2wgs
3,198,1617.885,run5p2wgs
2,198,1640.151,run5p2wgs
0,198,15.763,run5p2wgs_t
3,198,-8918.859,run5p3wgs
1,198,-8366.468,run5p3wgs
2,198,-8284.965,run5p3wgs
0,198,-8278.141,run5p3wgs
3,198,-11012.076,run5p3wgs_t
1,198,-10778.318,run5p3wgs_t
0,198,-10405.117,run5p3wgs_t
2,198,-9788.35,run5p3wgs_t
1,198,-11691.545,run5p9wgs
2,198,-11225.771,run5p9wgs
3,198,-11058.116,run5p9wgs
0,198,-10428.581,run5p9wgs
3,198,-15683.059,run5p9wgs_t
1,198,-14689.889,run5p9wgs_t
2,198,-14556.813,run5p9wgs_t
0,198,-14551.531,run5p9wgs_t
1,199,296.609,run5p2wgs
0,199,1593.457,run5p2wgs
3,199,1639.006,run5p2wgs
2,199,1684.715,run5p2wgs
0,199,94.506,run5p2wgs_t
3,199,-8845.526,run5p3wgs
1,199,-8299.128,run5p3wgs
2,199,-8297.626,run5p3wgs
0,199,-8281.814,run5p3wgs
3,199,-10946.591,run5p3wgs_t
1,199,-10787.631,run5p3wgs_t
0,199,-10367.432,run5p3wgs_t
2,199,-9781.185,run5p3wgs_t
1,199,-11640.538,run5p9wgs
2,199,-11156.615,run5p9wgs
